temp_Standard Unit,Super Unit,temp_Secondary Category,Display Category,temp_Display Category ErpId,temp_Primary Category ErpId,temp_Secondary Category ErpId,temp_Product Division ErpId,Product,Variant,PTR,PTR Delta,PTD,Display MRP,MRP,Unit,Alternate Category,Description,Standard Unit Conversion Factor,Super Unit Conversion Factor,Product Erp Id,Schemes,Display Order,Is Promoted,Is Markdown Margin logic,Packaging Type,Minimum Batch Quantity,Pack Size,Color Name,RGB Values,ImageId,Product Weight in gm,Channel,Expiry (Days),GST Category,CESS Category,Short Name,HSN Code,Shelf Life In Days,Net Weight,Gross Weight,PTRMT,PTD Super,PTD Sub,Product_AttributeText1,Product_AttributeText2,Product_AttributeBoolean1,Product_AttributeBoolean2,Product_AttributeNumber1,Product_AttributeNumber2,Product_AttributeDate1,Product_AttributeDate2,GUID,HASHKEY,IsSaleable,AdditionalUnit,AdditionalUnitConversionFactor,Barcode,Product_Property_1,Product_Property_2,Product_Property_3
CAR,KG,250 GM,Soan Papdi Regular 250 Gm,DHL4C540837B31424,Sweets_Ambient,250 GM_Sweets_Ambient,D,Soan Papdi Regular 250 GM*10 KG,,75.188,,70.93,90,90,PAC,Soan Papdi,Soan Papdi Veg Ghee 250 Gms*10,40,4,FH083702501000001D,,2722,FALSE,FALSE,,1,B3,,,,0,,,5,,F45370250,21069099,,,250,0,0,0,Soan Papdi Regular,Soan Papdi Regular,,,,,,,d27b0b33-0fd8-428b-a82b-0aa5cc79687e,041BC8F2EF4C19053EB42BE1DABED95E,TRUE,,,,NOIDA,Domestic,1424
CAR,KG,MRP 10,Halke Fulke Chilli Wafersrs 10,BIJ4A881926A11803,Western Snacks_Out of Home,MRP 10_Western Snacks_Out of Home,B,Halke Fulke Chilli Wafers 0|404.8KG,,7.6313,,7.19,10,10,PAC,Potato Wafers,Halke Fulke Chilli Wafers 40Gm(4.8KgC/S),120,25,FI192600400480000D,,1234,FALSE,FALSE,,1,A1,,,,0,,,12,,FDNMD1500400480,20052000,,,40,,6.85,7.19,Halke Fulke Wafers,Halke Fulke Chilli Wafers,,,,,,,e08890c8-fbfe-4e94-b712-2af4b0f9d8a3,2A434E911D224D78D78D9CC56824FD74,TRUE,LADDI,12,,NAGPUR,Domestic,1803
CAR,KG,250 GM,Soan Papdi Regular 250 Gm,DHL4C540837B31424,Sweets_Ambient,250 GM_Sweets_Ambient,D,Soan Papdi Regular 250 GM*18 KG NGP,,61.0501,,57.59,75,75,PAC,Soan Papdi,Soan Papdi 250 gm( 18 Kg C/S),72,4,FH083702501800002D,,2723,FALSE,FALSE,,1,B3,,,,0,,,5,,FDSWL0802501800,21069099,,,250,0,55.64,57.59,Soan Papdi Regular,Soan Papdi Regular,,,,,,,291ca888-a69f-4aa3-82bc-9997265fe66c,67330225D3F2075AA6696BDA9E19B19A,TRUE,,,,NAGPUR,Domestic,1424
CAR,KG,500 GM,Soan Papdi Regular 500 Gm,DHL4C540837B51425,Sweets_Ambient,500 GM_Sweets_Ambient,D,Soan Papdi Regular 500 GM*10 KG,,133.668,,126.1,160,160,PAC,Soan Papdi,Soan Papdi Veg Ghee 500 Gms*10,20,2,FH083705001000001D,,2724,FALSE,FALSE,,1,B5,,,,0,,,5,,F45370500,21069099,,,500,0,0,0,Soan Papdi Regular,Soan Papdi Regular,,,,,,,0d61ac53-fa0e-4d99-9b27-874cac25c55f,80CB0CD135626E00550BF8B7FF8590EF,TRUE,,,,NOIDA,Domestic,1425
CAR,KG,500 GM,Soan Papdi Regular 500 Gm,DHL4C540837B51425,Sweets_Ambient,500 GM_Sweets_Ambient,D,Soan Papdi Regular 500 GM*18 KG NGP,,109.8901,,103.66,135,135,PAC,Soan Papdi,Soan Papdi 500 gm( 18 Kg C/S),36,2,FH083705001800002D,,2725,FALSE,FALSE,,1,B5,,,,0,,,5,,FDSWL0805001800,21069099,,,500,0,100.16,103.66,Soan Papdi Regular,Soan Papdi Regular,,,,,,,837c63e0-7b00-4571-88a4-c0123d9847bb,C376EF4A1701854491EA845518CF451A,TRUE,,,,NAGPUR,Domestic,1425
CAR,KG,800 GM,Patisha Veg Ghee 800 Gm,DHL4D651292B61169,Sweets_Ambient,800 GM_Sweets_Ambient,D,Patisha Regular 400+400 GM*16 KG,,115.942,,108.35,140,140,PAC,Soan Papdi,VEG PATISA 400+400=800G*20,20,1.25,FH129208000800000D,,2150,FALSE,FALSE,,1,B6,,,,0,,,5,,F4957080051,21069099,,,800,,,108.35,Patisa Regular,Patisha Regular,,,,,,,27a42f70-62f5-4166-ab78-b53082b1eb69,A95CD48134FC29811220914AD3216125,TRUE,,,,NOIDA,Domestic,1169
CAR,KG,800 GM,Patisha Veg Ghee 800 Gm,DHL4D651292B61169,Sweets_Ambient,800 GM_Sweets_Ambient,D,Patisha Regular 400+400 GM*9.6 KG,,106.6667,,106.66,280,280,PAC,Soan Papdi,VEG PATISA 400+400GM*24PKT=9.6KG,24,1.25,FH129204000960000D,,2151,FALSE,FALSE,,1,B6,,,,0,,,5,,F495704000151,21069099,,,800,,103,106.66,Patisa Regular,Patisha Regular,,,,,,,df1b930b-06d9-4194-b8e6-b137cbf07d76,4BB8C6E034CE816B486E321FACB6AFB6,TRUE,,,,NOIDA,Domestic,1169
CAR,KG,MRP 5,H.F. Tangy Tomato MRP 5,BIJ4A880041A33844,Western Snacks_Out of Home,MRP 5_Western Snacks_Out of Home,B,Halke Fulke TangyTomato16.25Gm(2.6KgC/S),,3.884,,3.66,5,5,PAC,Potato Wafers,Halke Fulke TangyTomato16.25Gm(2.6KgC/S),160,62.5,FI192700160260000D,,1252,FALSE,FALSE,,1,A3,,,,0,,,12,,FDNMD2100160260,20052000,,,16,,3.48,3.66,Halke Fulke Wafers,Halke Fulke Tangy Tomato Wafers,,,,,,,bb3c637f-01e7-492f-b72b-46c176e5dae9,A443FD13410C382A2325D68BA0F76182,TRUE,LADDI,10,,NAGPUR,Domestic,1804
CAR,KG,MRP 10,H.F.Tangy Tomato MRP 10,BIJ4A880041A13846,Western Snacks_Out of Home,MRP 10_Western Snacks_Out of Home,B,Halke Fulke Tangy Tomato 38Gm(4.56KgC/S),,7.6313,,7.19,10,10,PAC,Potato Wafers,Halke Fulke Tangy Tomato 38Gm(4.56KgC/S),120,26.316,FI192700380456000D,,1250,FALSE,FALSE,,1,A1,,,,0,,,12,,FDNMD2100380456,20052000,,,38,,6.85,7.19,Halke Fulke Wafers,Halke Fulke Tangy Tomato Wafers,,,,,,,37f79cab-6b72-4c3b-8a67-38bf98fed5eb,434D300E004B07E6CB8BCAAE4BF4412E,TRUE,LADDI,12,,NAGPUR,Domestic,3905
CAR,KG,MRP 10,H.F.Tangy Tomato MRP 10,BIJ4A880041A13846,Western Snacks_Out of Home,MRP 10_Western Snacks_Out of Home,B,Halke Fulke Tangy Tomato 40Gm(4.8KgC/S),,7.6313,,7.19,10,10,PAC,Potato Wafers,Halke Fulke Tangy Tomato 40Gm(4.8KgC/S),120,25,FI192700400480000D,,1251,FALSE,FALSE,,1,A1,,,,0,,,12,,FDNMD2100400480,20052000,,,40,,6.85,7.19,Halke Fulke Wafers,Halke Fulke Tangy Tomato Wafers,,,,,,,ff10ab99-4217-45de-ba1e-0683feb0286c,6526D8B233DC839C254BF8EAB37EF7FA,TRUE,LADDI,12,,NAGPUR,Domestic,1805
CAR,KG,MRP 10,Chaska Maskars 10,BIC6C011928A11806,Western Snacks_Out of Home,MRP 10_Western Snacks_Out of Home,B,Chaska Maskars 10|22 GM*2.64 KG,,7.6313,,7.19,10,10,PAC,Extruded,Pop Chaska Maska 22Gm(2.64 Kg) Rs.10,120,45.455,FI192800220264000D,,398,FALSE,FALSE,,1,A1,,,,0,,,12,,FDNMD2500220264,21069099,,,22,,6.85,7.19,Pop Chips,Chaska Maska,,,,,,,31c7bb21-e25e-4cc2-aa70-455a02ef3ec6,542571E379DD8FA3CB4B7FAB082D9E90,TRUE,LADDI,12,,NAGPUR,Domestic,1806
CAR,KG,MRP 10,Yummy Cheesers 10,BIC6C011929A11807,Western Snacks_Out of Home,MRP 10_Western Snacks_Out of Home,B,Yummy Cheesers 10|22 GM*2.64 KG,,7.6313,,7.19,10,10,PAC,Extruded,Pop Yummy Cheese 22 Gm(2.64 Kg) Rs.10,120,45.455,FI192900220264000D,,3049,FALSE,FALSE,,1,A1,,,,0,,,12,,FDNMD2600220264,21069099,,,22,,6.85,7.19,Pop Chips,Yummy Cheese,,,,,,,e175892c-c799-49b9-b27d-5dea6c218028,5324D0D43A2BFE00BBBF7AC45288C91E,TRUE,LADDI,12,,NAGPUR,Domestic,1807
CAR,KG,MRP 10,Pizzars 10,BIC6C011930A11808,Western Snacks_Out of Home,MRP 10_Western Snacks_Out of Home,B,Pizzars 10|18 GM*2.16 KG,,7.6313,,7.19,10,10,PAC,Extruded,Pop Pizza 18 Gm (2.16 Kg) Rs.10,120,55.556,FI193000180216000D,,2250,FALSE,FALSE,,1,A1,,,,0,,,12,,FDNMD2700180216,21069099,,,18,,6.85,7.19,Pop Chips,Pizza,,,,,,,cee9b03d-f3d9-49c2-85b7-b69bcca19d54,EFEFF91684D652B3AB78BF763AC56332,TRUE,LADDI,12,,NAGPUR,Domestic,1808
CAR,KG,MRP 10,Chikki Peanut MRP 10,DHM8A430664A10321,Sweets_Ambient,MRP 10_Sweets_Ambient,D,Chikki Peanut MRP 10|40 GM*12 KG,,7.619,,7.12,10,10,PAC,Chikki & Gajjak,CHIKKI (PEANUT) 40 GM*12.00,300,25,FH066400401200000D,,460,FALSE,FALSE,,1,A1,,,,0,,,5,,F37180040,17049090,,,40,,,7.12,Chikki,Peanut,,,,,,,dfafdd5c-a86d-444b-9a75-ce4b6fe9673d,A1ABDA9FAFFD8DDC36F6B3CD49CE3E74,TRUE,,,,NOIDA,Domestic,321
CAR,KG,MRP 10,Chikki Peanut MRP 10,DHM8A430664A10321,Sweets_Ambient,MRP 10_Sweets_Ambient,D,Chikki Peanut MRP 10|35 GM*10.5 KG,,7.619,,7.12,10,10,PAC,Chikki & Gajjak,CHIKKI (PEANUT) 35*10.5,300,28.571,FH066400351050000D,,459,FALSE,FALSE,,1,A1,,,,0,,,5,,F37180035,17029090,,,35,,6.92,7.12,Chikki,Peanut,,,,,,,e0f8726c-17dd-4cb5-a1aa-f50d7d0e48ea,7D378DFDB1555500F6560A32210B8868,TRUE,,,,NOIDA,Domestic,321
CAR,KG,MRP 10,Chikki Peanut MRP 10,DHM8A430664A10321,Sweets_Ambient,MRP 10_Sweets_Ambient,D,Peanut MRP 10|3514KG,,7.619,,7.12,10,10,PAC,Chikki & Gajjak,Chikki (Peanut) 35*14,400,28.571,FH066400351400000D,,2164,FALSE,FALSE,,1,A1,,,,0,,,5,,F3718003551,17029090,,,35,,,7.12,Chikki,Peanut,,,,,,,b4ac487d-534e-491d-934d-ddd126c6e107,4AB55D67F07211C68AE7509AEACFE16F,TRUE,,,,NOIDA,Domestic,321
CAR,KG,MRP 5,Nut Roast Peanut Roasted (Chilli Achari) 16 Gm,BEI9B740665A31084,"Nuts, Seeds, Berries_Out of Home","MRP 5_Nuts, Seeds, Berries_Out of Home",B,NutRoast ChilliAchariPeanut16g(8.064Kg)5,,3.7945,,3.57,5,5,PAC,Peanuts,NutRoast ChilliAchariPeanut16g(8.064Kg)5,504,62.5,FE066500160806402D,,1984,FALSE,FALSE,,1,A3,,,,0,,,12,,FDNMG4300160806,20081100,,,16,0,3.44,3.57,Nut Roast,Peanut Roasted (Chilli Achari),,,,,,,063713fd-1c4c-4421-8cac-3edf6bcb5910,A5E9858057C4270AD2F4986CA98250ED,TRUE,LADDI,12,,NAGPUR,Domestic,1084
CAR,KG,MRP 10,Chikki Peanut MRP 10,DHM8A430664A10321,Sweets_Ambient,MRP 10_Sweets_Ambient,D,Chikki Peanut MRP 10| 30 GM*9.6 KG NGP,,6.3492,,5.98,10,10,PAC,Chikki & Gajjak,Peanut Chikki(30G x 20Pkt)9.6 KgC/S Fold,320,33.333,FH066400300960000D,,458,FALSE,FALSE,,1,A1,,,,0,,,5,,FDSWQ6600300960,17049090,,,30,0,5.75,5.98,Chikki,Peanut,,,,,,,aa259286-de46-46c8-907e-34b1be8a7388,BC63EF5D9891B2923A88703B547687DF,TRUE,LADDI,20,,NAGPUR,Domestic,321
CAR,KG,MRP 10,Chikki Peanut MRP 10,DHM8A430664A10321,Sweets_Ambient,MRP 10_Sweets_Ambient,D,Chikki Peanut MRP 10|40 GM*8.64 KG NGP,,8.2816,,7.81,10,10,PAC,Chikki & Gajjak,Jar Peanut Chikki(40GX12Pkt)8.640KgC/S,216,25,FH066400400864000D,,461,FALSE,FALSE,,1,A1,,,,0,,,5,,FDSWQ7200400864,17049090,,,40,,7.51,7.81,Chikki,Peanut,,,,,,,ae879783-d244-4818-a02b-3e31e7826d96,1FCB539E8CB83430F547C108BF8BED8C,TRUE,LADDI,12,,NAGPUR,Domestic,321
CAR,KG,MRP 10,Chikki Peanut MRP 10,DHM8A430664A10321,Sweets_Ambient,MRP 10_Sweets_Ambient,D,Chikki Peanut MRP 10|42 GM*9.07 KG NGP,,8.2816,,7.81,10,10,PAC,Chikki & Gajjak,Jar Peanut Chikki(42G x 12Pkt)9.072KgC/S,216,23.81,FH066400420907200D,,462,FALSE,FALSE,,1,A1,,,,0,,,5,,FDSWQ7200420907,17049090,,,42,,7.51,7.81,Chikki,Peanut,,,,,,,c52bc52a-5547-427b-a194-8e2b2b1dd341,F73DE143734B33126802EFE20D7F3A76,TRUE,LADDI,12,,NAGPUR,Domestic,321
CAR,KG,MRP 10,Chikki Peanut MRP 10,DHM8A430664A10321,Sweets_Ambient,MRP 10_Sweets_Ambient,D,Peanut Chikkirs 10|45 GM*9.72 KG,,8.2816,,7.81,10,10,PAC,Chikki & Gajjak,Jar Peanut Chikki(45G x 12Pkt)9.72Kg C/S,216,22.222,FH066400450972001D,,2158,FALSE,FALSE,,1,A1,,,,0,,,5,,FDSWQ7200450972,17049090,,,45,,7.51,7.81,Chikki,Peanut,,,,,,,15d3cce2-2983-429c-8269-5900f791ab6b,35245442E5ADE55E6BFC571C92690699,TRUE,LADDI,12,,NAGPUR,Domestic,321
CAR,KG,MRP 5,Chikki Peanut MRP 5,DHM8A430664A30323,Sweets_Ambient,MRP 5_Sweets_Ambient,D,Chikki Peanut MRP 5|18 GM*8.64 KG,,3.8095,,3.56,5,5,PAC,Chikki & Gajjak,CHIKKI (PEANUT) 18 GM*8.640,480,55.556,FH066400180864000D,,464,FALSE,FALSE,,1,A3,,,,0,,,5,,F37180005R,17049090,,,18,,,3.56,Chikki,Peanut,,,,,,,fd2c643f-1ce4-4309-a748-7be698c160b4,A9D0E0AA1BA58C617EA70635DA06593D,TRUE,,,,NOIDA,Domestic,323
CAR,KG,MRP 5,Chikki Peanut MRP 5,DHM8A430664A30323,Sweets_Ambient,MRP 5_Sweets_Ambient,D,Chikki Peanut MRP 5|20 GM*9.6 KG,,3.8095,,3.56,5,5,PAC,Chikki & Gajjak,CHIKKI (PEANUT) 20 GM*9.6,480,50,FH066400200960000D,,466,FALSE,FALSE,,1,A3,,,,0,,,5,,F37180020,17029090,,,20,,,3.56,Chikki,Peanut,,,,,,,e41a2241-d010-4243-a39d-c56328205993,27FD605C046EFE269CF74C17CE56F1CC,TRUE,,,,NOIDA,Domestic,323
CAR,KG,MRP 5,Chikki Peanut MRP 5,DHM8A430664A30323,Sweets_Ambient,MRP 5_Sweets_Ambient,D,Peanut MRP 5|2510.5KG,,4.1408,,3.9,5,5,PAC,Chikki & Gajjak,PCBBP[25gX420p(20pfree)(10kg+0.500kgfree,420,40,FH066400251050000D,,2167,FALSE,FALSE,,1,A3,,,,0,,,5,,FDSWQ6600251050,21069099,,,25,,3.75,3.9,Chikki,Peanut,,,,,,,0c2b75e1-e172-4b12-876d-75302a2b5059,09120AE564FD5AA0A99545D6BB7EF729,TRUE,LADDI,10,,NAGPUR,Domestic,323
CAR,KG,MRP 5,Chikki Peanut MRP 5,DHM8A430664A30323,Sweets_Ambient,MRP 5_Sweets_Ambient,D,Chikki Peanut MRP 5|20 GM*8.64 KG,,4.1408,,3.9,5,5,PAC,Chikki & Gajjak,Jar Peanut Chikki(20G x 24Pkt)8.64Kg C/S,432,50,FH066400200864001D,,465,FALSE,FALSE,,1,A3,,,,0,,,5,,FDSWQ7200200864,17049090,,,20,,3.75,3.9,Chikki,Peanut,,,,,,,9f9e1c3d-783e-49d3-9a7f-1d0223f19ef9,58AE25901D3AF50CEE7A478B673E0CE7,TRUE,LADDI,24,,NAGPUR,Domestic,323
CAR,KG,MRP 5,Chikki Peanut MRP 5,DHM8A430664A30323,Sweets_Ambient,MRP 5_Sweets_Ambient,D,Peanut MRP 5|25 GM* 5.4KG,,4.1408,,3.9,5,5,PAC,Chikki & Gajjak,PeanutCB(FP)25G[36Pkt*150G]5.4KgC/s,216,40,FH066400250540001D,,2166,FALSE,FALSE,,1,A3,,,,0,,,5,,FDSWQ6601500540,17049090,,,25,,3.75,3.9,Chikki,Peanut,,,,,,,2225e77e-01d2-4d95-ba47-626d2b3483e2,DD6E59D2B9F8DFBF326B95A31DD0D19B,TRUE,LADDI,12,,NAGPUR,Domestic,323
CAR,KG,MRP 5,Chikki Peanut MRP 5,DHM8A430664A30323,Sweets_Ambient,MRP 5_Sweets_Ambient,D,Peanut MRP 5|25 GM *10.8KG,,4.1408,,3.9,5,5,PAC,Chikki & Gajjak,Jar Peanut Chikki(25g x 24Pkt)10.8Kg C/S,432,40,FH066400251080001D,,2165,FALSE,FALSE,,1,A3,,,,0,,,5,,FDSWQ7200251080,17049090,,,25,,3.75,3.9,Chikki,Peanut,,,,,,,60b19797-7a83-4745-bce6-d676a8d15db0,8F4DFC1B45ED5C300D5DB4D0378D551D,TRUE,LADDI,12,,NAGPUR,Domestic,323
CAR,KG,MRP 10,Chikki Til MRP 10,DHM8A430816A10329,Sweets_Ambient,MRP 10_Sweets_Ambient,D,Chikki Til MRP 10|25 GM*7.5 KG,,7.619,,7.12,10,10,PAC,Chikki & Gajjak,CHIKKI (TIL) 25 GM*7.50,300,40,FH081600250750000D,,470,FALSE,FALSE,,1,A1,,,,0,,,5,,F48370010R,17049090,,,25,,,7.12,Chikki,Sesame,,,,,,,d833e4f5-6530-4aff-b364-1b634136343d,92C76D0989BE7571BAA9E4F4889E43E1,TRUE,,,,NOIDA,Domestic,329
CAR,KG,MRP 10,Chikki Til MRP 10,DHM8A430816A10329,Sweets_Ambient,MRP 10_Sweets_Ambient,D,Chikki Til MRP 10|30 GM*9 KG,,7.619,,7.12,10,10,PAC,Chikki & Gajjak,Chikki (Til) 30*9,300,33.333,FH081600300900000D,,471,FALSE,FALSE,,1,A1,,,,0,,,5,,F4837003051,17029090,,,30,,,7.12,Chikki,Sesame,,,,,,,5d93ab02-6cd9-4e7c-adb5-b28ce2267647,95C1610F6C92B35F6D42C71BF10F862F,TRUE,,,,NOIDA,Domestic,329
CAR,KG,MRP 5,Chikki Sesame MRP 5,DHM8A430816A30327,Sweets_Ambient,MRP 5_Sweets_Ambient,D,Chikki Sesame MRP 5|20 GM*8.64 KG NGP,,4.1408,,3.9,5,5,PAC,Chikki & Gajjak,Jar Sesame Chikki (20GX24Pkt)8.64KgC/s,432,50,FH081600200864000D,,469,FALSE,FALSE,,1,A3,,,,0,,,5,,FDSWQ8100200864,17049090,,,20,,3.75,3.9,Chikki,Sesame,,,,,,,3511faec-2203-4f8a-8e65-a5e8fa36f5bf,39F53677C1E2FD74E306666F0E523713,TRUE,LADDI,24,,NAGPUR,Domestic,327
CAR,KG,MRP 5,Chikki Sesame MRP 5,DHM8A430816A30327,Sweets_Ambient,MRP 5_Sweets_Ambient,D,Jar Sesame Chikki Barrs 5|25 GM*10.8 KG,,4.1408,,3.9,5,5,PAC,Chikki & Gajjak,JarSesameChikkiBar(25g x24Pkt)10.8Kg C/s,432,40,FH081600251080000D,,1295,FALSE,FALSE,,1,A3,,,,0,,,5,,FDSWQ7700251080,17049090,,,25,,3.75,3.9,Chikki,Sesame,,,,,,,0220d546-7ed6-4a2f-b9a0-283504cb6376,5F92AA2F35A258AF29FCDD439F7EAB59,TRUE,LADDI,12,,NAGPUR,Domestic,327
CAR,KG,MRP 10,Chikki Rajgeera MRP 10,DHM8A431293A10325,Sweets_Ambient,MRP 10_Sweets_Ambient,D,Chikki Rajgeera MRP 10|30 GM*6.48 KG NGP,,8.2816,,7.81,10,10,PAC,Chikki & Gajjak,Rajgira Chikki Bar (30G*216Pkt)6.480KgCs,216,33.333,FH129300300648000D,,467,FALSE,FALSE,,1,A1,,,,0,,,5,,FDSWQ6500300648,17049090,,,30,,7.51,7.81,Chikki,Rajgeera/Ramdana,,,,,,,289aa1eb-e5aa-4223-b119-316aa3a6be1e,C77CFDE8C33A625C2894F66EE7013603,TRUE,LADDI,12,,NAGPUR,Domestic,325
CAR,KG,MRP 10,Chikki Rajgeera MRP 10,DHM8A431293A10325,Sweets_Ambient,MRP 10_Sweets_Ambient,D,Rajgeera/Ramdana MRP10|30GM*5.4KG,,8.2816,,7.81,10,10,PAC,Chikki & Gajjak,Rajgira Chikki Bar (30G*180Pkt)5.400KgCs,180,33.333,FH129300300540000D,,2383,FALSE,FALSE,,1,A1,,,,0,,,5,,FDSWQ6500300540,17049090,,,30,,7.51,7.81,Chikki,Rajgeera/Ramdana,,,,,,,796e4142-78f6-418e-81ea-2479cbd42072,AA9EF84C5F7AC7167A2DB51ED2354195,TRUE,LADDI,12,,NAGPUR,Domestic,325
CAR,KG,LOOSE PACK,Dry Fruit Gift Box,DJC3D340276F74667,Gift Pack_Ambient,LOOSE PACK_Gift Pack_Ambient,D,Dry Fruit Gift Box 1.47KG AAA,,0,,0,2830,2830,PAC,Dry Fruit,AAA Dry Fruit Box,1,0,FJ027600000000003D,,906,FALSE,FALSE,,1,F7,,,,0,,,12,,FDLSI1914700000,8135020,,,0,,0,0,Gift Pack Dry Fruit,Dry Fruit Gift Box,,,,,,,9155b2b1-3661-4d6c-bb80-7520d56730b0,84BA0BB0D46ADBD2822761ED5027724C,FALSE,,,,NAGPUR,Domestic,4667
CAR,KG,LOOSE PACK,Dry Fruit Gift Box,DJC3D340276F74667,Gift Pack_Ambient,LOOSE PACK_Gift Pack_Ambient,D,Dry Fruit Gift Box 0.69KG GG,,0,,0,1225,1225,PAC,Dry Fruit,GG DRYFRUIT BOX,1,0,FJ027600000000004D,,900,FALSE,FALSE,,1,F7,,,,0,,,12,,FDLSI6400000000,8135020,,,0,,0,0,Gift Pack Dry Fruit,Dry Fruit Gift Box,,,,,,,e9d439a5-0f72-48bb-9c7e-7938c111e72b,2BE01CDC5AE7EFE6890BB7273BBC9FA4,FALSE,,,,NAGPUR,Domestic,4667
CAR,KG,LOOSE PACK,Dry Fruit Gift Box,DJC3D340276F74667,Gift Pack_Ambient,LOOSE PACK_Gift Pack_Ambient,D,Dry Fruit Gift Box NN,,0,,0,780,780,PAC,Dry Fruit,NN DRYFRUIT BOX,1,0,FJ027600000000001D,,912,FALSE,FALSE,,1,F7,,,,0,,,12,,FDLSI7100000000,8135020,,,0,,0,0,Gift Pack Dry Fruit,Dry Fruit Gift Box,,,,,,,b8c512b9-7b5c-4e43-9aa9-16e0f9ffec7b,AE65E0981B806182ADAB4294449E121A,FALSE,,,,NAGPUR,Domestic,4667
CAR,KG,LOOSE PACK,Dry Fruit Gift Box,DJC3D340276F74667,Gift Pack_Ambient,LOOSE PACK_Gift Pack_Ambient,D,Dry Fruit Gift Box RR,,0,,0,620,620,PAC,Dry Fruit,RR DRYFRUIT BOX,1,0,FJ027600000000006D,,913,FALSE,FALSE,,1,F7,,,,0,,,12,,FDLSI7500000000,8135020,,,0,,0,0,Gift Pack Dry Fruit,Dry Fruit Gift Box,,,,,,,03f07035-5028-426e-b3e9-881217acb7b9,01BEDEED7B934AF261F743270E1E7451,FALSE,,,,NAGPUR,Domestic,4667
CAR,KG,150 GM,Peanut Roasted (Chilli Achari)-150-Gm,BEI9B740665D24406,"Nuts, Seeds, Berries_In-Home","150 GM_Nuts, Seeds, Berries_In-Home",A,PeanutRoasted(ChilliAchari)140GM*11.2KG,,50,,47.16,70,70,PAC,Peanuts,Peanut Roasted(ChilliAchari)140g(11.2Kg),80,7.143,FE066501401120003D,,2190,FALSE,FALSE,,1,D2,,,,0,,,12,,FDNMG9001401120,20081100,,,140,,45.57,47.16,Nut Roast,Peanut Roasted (Chilli Achari),,,,,,,e0b7c252-bb2a-46c3-a4e7-c5daba434d0b,2594347F7AF7BB59B2BE83B799BD953D,TRUE,,,,NAGPUR,Domestic,4406
CAR,KG,LOOSE PACK,Dry Fruit Gift Box,DJC3D340276F74667,Gift Pack_Ambient,LOOSE PACK_Gift Pack_Ambient,D,Dry Fruit Gift Box SS,,0,,0,530,530,PAC,Dry Fruit,SS DRYFRUIT BOX,1,0,FJ027600000000007D,,914,FALSE,FALSE,,1,F7,,,,0,,,12,,FDLSI7600000000,8135020,,,0,,0,0,Gift Pack Dry Fruit,Dry Fruit Gift Box,,,,,,,cff39e89-e293-4412-9a54-63b078759dcb,D06EC76244EDEAF64C7575224585D077,FALSE,,,,NAGPUR,Domestic,4667
CAR,KG,LOOSE PACK,Dry Fruit Gift Box,DJC3D340276F74667,Gift Pack_Ambient,LOOSE PACK_Gift Pack_Ambient,D,Dry Fruit Gift Box II,,0,,0,1185,1185,PAC,Dry Fruit,II DRYFRUIT BOX,1,0,FJ027600000000008D,,911,FALSE,FALSE,,1,F7,,,,0,,,12,,FDLSI6600000000,8135020,,,0,,0,0,Gift Pack Dry Fruit,Dry Fruit Gift Box,,,,,,,46267569-c4cc-4129-9289-6ec07baffd1a,87D12E6D34435D7956FB730016225869,FALSE,,,,NAGPUR,Domestic,4667
CAR,KG,LOOSE PACK,Dry Fruit Gift Box,DJC3D340276F74667,Gift Pack_Ambient,LOOSE PACK_Gift Pack_Ambient,D,Dry Fruit Gift Box 0.8KG I1,,0,,0,1615,1615,PAC,Dry Fruit,I1 DRYFRUIT TOKNI,1,0,FJ027600000000009D,,903,FALSE,FALSE,,1,F7,,,,0,,,12,,FDLSI8800000000,8135020,,,0,,0,0,Gift Pack Dry Fruit,Dry Fruit Gift Box,,,,,,,52428dd6-3fdc-479f-8651-e0a46ee6a865,3197D316CA4941123FA50C54760F1284,FALSE,,,,NAGPUR,Domestic,4667
CAR,KG,LOOSE PACK,Dry Fruit Gift Box,DJC3D340276F74667,Gift Pack_Ambient,LOOSE PACK_Gift Pack_Ambient,D,Dry Fruit Gift Box 0.8KG EE,,0,,0,1505,1505,PAC,Dry Fruit,EE DRYFRUIT BOX,1,0,FJ027600000000011D,,902,FALSE,FALSE,,1,F7,,,,0,,,12,,FDLSI6200000000,8135020,,,0,,0,0,Gift Pack Dry Fruit,Dry Fruit Gift Box,,,,,,,fb11dbb7-ef93-4061-887a-d37ccec4fdfd,BDF4BDB9764EBEE41244CDF4368567D6,FALSE,,,,NAGPUR,Domestic,4667
CAR,KG,LOOSE PACK,Dry Fruit Gift Box,DJC3D340276F74667,Gift Pack_Ambient,LOOSE PACK_Gift Pack_Ambient,D,Dry Fruit Gift Box 0.8KG AA,,0,,0,2255,2255,PAC,Dry Fruit,AA DRYFRUIT BOX,1,0,FJ027600000000012D,,901,FALSE,FALSE,,1,F7,,,,0,,,12,,FDLSI5800000000,8135020,,,0,,0,0,Gift Pack Dry Fruit,Dry Fruit Gift Box,,,,,,,f3e05a26-7104-4158-bb5a-16e968c021e3,73335FE666019B9123004014D5D3DD5E,FALSE,,,,NAGPUR,Domestic,4667
