Distributor Name,Display Category,Product Erp Id,ProductId,SKU Name,CompanyId,Pcs/Box,IsActive,Current Stock In Case,Current Stock In Pcs,CurrentStock_SuperUnit_,Total Current Stock in Pcs,PendingOrderQtyInCase,PendingOrderPcs,Pending Order Super Unit,Total Pending Order _Unit_,InTransitInboundQtyInCase,InTransitInboundQtyInPcs,In Transit Inbound Qty in Super Unit,InTransitInboundTotalPcs,Damaged Qty In Case,Damaged Qty In Pcs,Damaged Qty in Super Unit,Damaged Total Pcs,Expired Qty In Case,Expired Qty In Pcs,Expired Qty in Super Unit,ExpiredTotalPcs,Mfg Date,Exp Date,Days to Expire,Shelf Life %,Price/Pcs,MRP,Total Value,Total Volume,Alternate Category,Product Attribute Text 1,Product Attribute Text 2,Distributor Erp Id
S B Markplus Private Limited-2,Whoopies Cheezi Puff XXXL MRP 10,FI587500340306000D,3003,Cheese Puff XXXL 34 Gm*3.060 Kg,111290,90,Yes,34,0,104.0462428,3060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,09/07/25,06/11/25,98,0.816666667,6.9863,10,19987.614,726.8982659,Extruded,Whoopies,Whoopies Cheezi Puff,19000102
S B Markplus Private Limited-2,Whoopies Cheezi Puff XXXL MRP 5,FI587500140268800D,3004,Cheese Puff XXXL 14 Gm*2.688 Kg,111290,192,Yes,4,0,10.75178496,768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30/05/25,27/09/25,58,0.483333333,3.5499,5,2726.3232,38.16776144,Extruded,Whoopies,Whoopies Cheezi Puff,19000102
S B Markplus Private Limited-2,Nut Craker Curry Pepper 200GM,FE061902001200001D,3008,Nut Cracker Curry Pepper 200 GM* 12.0 kg,111290,60,Yes,26,0,312,1560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24/07/25,20/01/26,173,0.961111111,38.6715,55,60327.54,12065.508,Peanuts,Nut Cracker,Nut Cracker,19000102
S B Markplus Private Limited-2,Nut Craker Curry Pepper 200GM,FE061902001200001D,3008,Nut Cracker Curry Pepper 200 GM* 12.0 kg,111290,60,Yes,14,0,168,840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24/05/25,20/11/25,112,0.622222222,52.7339,75,44296.476,8859.2952,Peanuts,Nut Cracker,Nut Cracker,19000102
S B Markplus Private Limited-2,Ajwain Cookies 85 Gm,FA561600850306000D,3009,CookieHeaven Ajwain85 GM*3.06 KG,111290,36,Yes,5,0,15.2931181,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26/05/25,02/12/25,124,0.652631579,22.2435,35,4003.83,340.1724724,Cookies,Cookie Heaven,Ajwain,19000102
S B Markplus Private Limited-2,Mini Bhakharbadi 200 Gm,FD058802000720000D,3016,Mini Bhakarbadi 200 Gm*7.20,111290,36,Yes,25,0,180,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12/07/25,09/12/25,131,0.873333333,45.7027,65,41132.43,8226.486,Tea Time Snacks,Bhakarwadi,Mini Bhakharbadi,19000102
S B Markplus Private Limited-2,Kachori 200 Gm,FD156902000720000D,3017,Kachori 200 Gm*7.2kg,111290,36,Yes,7,0,50.4,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,07/07/25,04/12/25,126,0.84,45.7027,65,11517.0804,2303.41608,Tea Time Snacks,Kachori,Kachori,19000102
S B Markplus Private Limited-2,Mathri 200 Gm,FD057102000720000D,3018,Mathri 200 Gm*7.20,111290,36,Yes,45,0,324,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29/07/25,26/12/25,148,0.986666667,45.7027,65,74038.374,14807.6748,Mathri,Mathri,Mathri,19000102
S B Markplus Private Limited-2,Makhana Salt N Pepper 11G,FI541400110165000D,3020,Magic Makhana Salt N' Pepper 11G*1.65 Kg,111290,150,Yes,3,0,4.9499505,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20/07/25,17/11/25,109,0.908333333,13.7432,20,6184.44,68.02815972,Makhana,Makhana,Salt N Pepper,19000102
S B Markplus Private Limited-2,Makhana Pudina 11G,FI541300110165000D,3022,Magic Makhana Pudina 11G*1.65 Kg,111290,150,Yes,45,0,74.24925751,6750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26/06/25,24/10/25,85,0.708333333,13.7432,20,92766.6,1020.422396,Makhana,Makhana,Pudina,19000102
S B Markplus Private Limited-2,Chatpati Baatein-800-Gm,FJ538008100972000D,3039,Chatpati Baatien 810GM*9.72KG,111290,12,Yes,35,0,338.7096774,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18/07/25,15/11/25,107,0.891666667,251.331,350,105559.02,85128.24194,Gift Pack,Gift Pack Namkeen,Chatpati Baatein,19000102
S B Markplus Private Limited-2,Kabhi Khatta Kabhi Meetha-800-Gm,FJ537908100810000D,3040,Kabhi khatta Kabhi Meetha 810 GM*8.1KG,111290,10,Yes,11,0,88.70967742,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19/07/25,16/11/25,108,0.9,258.5119,360,28436.309,22932.50726,Gift Pack,Gift Pack Combo,Kabhi Khatta Kabhi Meetha,19000102
S B Markplus Private Limited-3,Chana Dal MRP 10,FD020000401200000D,789,Chatpata Dal 40*12,111290,300,Yes,70,0,840,21000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27/07/25,24/12/25,146,0.973333333,6.8583,10,144024.3,5760.972,Namkeen Dal,Chana Dal,Chana Dal,19000740
S B Markplus Private Limited-3,Chana Jor Garam MRP 10,FD020400450900000D,997,Chana Jor Garam MRP 10|45GM*9KG,111290,200,Yes,40,0,360.0360036,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/07/25,01/11/25,93,0.775,6.8583,10,54866.4,2469.234923,Mix/Chivra/Chanachur,Chana Jor Garam,Chana Jor Garam,19000740
S B Markplus Private Limited-3,Aloo Bhujia Plain MRP 10,FD092100401200000D,438,Aloo Bhujia MRP 10|40 GM*12 KG,111290,300,Yes,408,0,4896,122400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22/07/25,19/11/25,111,0.925,6.8583,10,839455.92,33578.2368,Aloo Bhujia,Aloo Bhujia,Aloo Bhujia,19000740
S B Markplus Private Limited-3,Panchrattan MRP 10,FD063100200720000D,774,Panchrattan MRP 10|20 GM*7.2 KG,111290,360,Yes,12,0,86.4,4320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18/07/25,15/11/25,107,0.891666667,6.8583,10,29627.856,592.55712,Mixture-Premium,Panchrattan,Panchrattan,19000740
S B Markplus Private Limited-3,Boondi Masala MRP 10,FD017800380957600D,478,Boondi-Masala MRP 10|38GM*9.576KG,111290,252,Yes,27,0,258.5106383,6804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13/07/25,10/11/25,102,0.85,6.8583,10,46663.8732,1772.943511,Besan Namkeen,Boondi,Boondi Masala,19000740
S B Markplus Private Limited-3,Nut Cracker MRP 10,FE061900401200000D,1410,Nut Cracker MRP 10|40 GM*12 KG,111290,300,Yes,179,0,2148,53700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26/07/25,22/11/25,114,0.957983193,6.8583,10,368290.71,14731.6284,Peanuts,Nut Cracker,Nut Cracker,19000740
S B Markplus Private Limited-3,Teekha Meetha MRP 10,FD089300420840000D,1215,Teekha Meetha MRP 10|42 GM*8.4 KG,111290,200,Yes,9,0,75.59848803,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13/06/25,11/10/25,72,0.6,6.8583,10,12344.94,518.4771105,Mix/Chivra/Chanachur,Teekha Meetha,Teekha Meetha,19000740
S B Markplus Private Limited-3,Bhujia MRP 10,FD092200351050000D,561,Bhujia MRP 10|35GM*10.5KG,111290,300,Yes,108,0,1134.056703,32400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19/07/25,16/11/25,108,0.9,6.8583,10,222208.92,7777.701085,Bhujia Sev,Bhujia Sev,Bhujia,19000740
S B Markplus Private Limited-3,Cornflakes Mixture MRP 10,FD025500250600001D,2968,Cornflakes Mixture MRP 10|25 GM*6 KG,111290,240,Yes,36,0,216,8640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24/07/25,21/11/25,113,0.941666667,6.8583,10,59255.712,1481.3928,Mixture-Premium,Cornflakes Mixture,Cornflakes Mixture,19000740
S B Markplus Private Limited-3,All In One MRP 10,FD012600360907200D,959,All In One MRP 10|36GM*9.072KG,111290,252,Yes,74,0,671.2742981,18648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24/07/25,21/11/25,113,0.941666667,6.8583,10,127893.5784,4603.800518,Mix/Chivra/Chanachur,All In One,All In One,19000740
S B Markplus Private Limited-3,Lite Mixture MRP 10,FD048300421260000D,720,Lite Mixture MRP 10|42 GM*12.6 KG,111290,300,Yes,304,0,3830.323394,91200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23/07/25,20/11/25,112,0.933333333,6.8583,10,625476.96,26269.50693,Lite Namkeen,Lite Mixture,Lite Mixture,19000740
S B Markplus Private Limited-3,Nut Roast Peanut Roasted (Tandoori) MRP 10,FE067100280840001D,1475,Nut Roast(Tandoori)MRP10|28GM*8.4KG,111290,300,Yes,5,0,42.0050406,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26/05/25,26/05/26,299,0.819178082,6.8583,10,10287.45,288.08317,Peanuts,Nut Roast,Peanut Roasted (Tandoori),19000740
S B Markplus Private Limited-3,Khatta Meetha MRP 10,FD045900401008000D,1058,KhattaMeetha MRP 10|40GM*10.08KG,111290,252,Yes,74,0,745.92,18648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29/07/25,26/11/25,118,0.983333333,6.8583,10,127893.5784,5115.743136,Mix/Chivra/Chanachur,Khatta Meetha,Khatta Meetha,19000740
S B Markplus Private Limited-3,Nut Roast Peanut Roasted (Hing Jeera) MRP 10,FE066600280840001D,1436,Nut Roast(HingJeera)MRP10|28GM*8.4KG,111290,300,Yes,13,0,109.2131056,3900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23/05/25,23/05/26,296,0.810958904,6.8583,10,26747.37,749.0162419,Peanuts,Nut Roast,Peanut Roasted (Hing Jeera),19000740
S B Markplus Private Limited-3,kaju Mixture MRP 10,FD043500220660000D,314,Kaju Mixture MRP 10|22GM*6.6KG,111290,300,Yes,64,0,422.3493181,19200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21/06/25,19/10/25,80,0.666666667,6.8583,10,131679.36,2896.598328,Mixture-Premium,Kaju Mixture,Kaju Mixture,19000740
S B Markplus Private Limited-3,Chatpata Mixture MRP 10,FD020900381094400D,1015,Chatpata Mixture MRP 10|38GM*10.944KG,111290,288,Yes,77,0,842.5531915,22176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22/07/25,19/11/25,111,0.925,6.8583,10,152089.6608,5778.482553,Mix/Chivra/Chanachur,Chatpata Mixture,Chatpata Mixture,19000740
S B Markplus Private Limited-3,Gup Shup Peanut MRP 10,FE039200381140000D,1383,Gup Shup Peanut MRP 10|38 GM*11.4 KG,111290,300,Yes,22,0,250.7598784,6600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26/07/25,22/11/25,114,0.957983193,6.8583,10,45264.78,1719.786474,Peanuts,Gup Shup,Gup Shup Peanut,19000740
S B Markplus Private Limited-3,Peanut Roasted(Crushed)MRP10,FE077200341020000D,1491,PeanutRoasted(Crushed)MRP10|34GM*10.2KG,111290,300,Yes,77,0,785.4471268,23100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21/07/25,18/11/25,110,0.916666667,6.8583,10,158426.73,5386.83203,Peanuts,Roasted (Crushed),Roasted (Crushed) Peanut,19000740
S B Markplus Private Limited-3,Navratan Mix MRP 10,FD061700401200000D,1153,Navratan Mix MRP 10|40 GM*12 KG,111290,300,Yes,261,0,3132,78300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26/07/25,23/11/25,115,0.958333333,6.8583,10,537004.89,21480.1956,Mix/Chivra/Chanachur,Navratan Mix,Navratan Mix,19000740
S B Markplus Private Limited-3,Peanut Salted 200 Gm,FE081202001600001D,392,Salted Peanut 200 GM*16 KG,111290,80,Yes,5,0,80,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27/07/25,23/11/25,115,0.966386555,38.6715,55,15468.6,3093.72,Peanuts,Salted Peanut,Salted Peanut,19000740
S B Markplus Private Limited-3,Teekha Meetha MRP 5,FD089300200720001D,1241,Teekha Meetha MRP 5|20 GM*7.2 KG,111290,360,Yes,5,0,36,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15/06/25,13/10/25,74,0.616666667,3.4292,5,6172.56,123.4512,Mix/Chivra/Chanachur,Teekha Meetha,Teekha Meetha,19000740
S B Markplus Private Limited-3,Golden Mixture 150 Gm,FD038501500900000D,854,Golden Mixture 150 GM*9 KG,111290,60,Yes,5,0,44.97751124,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26/07/25,23/12/25,145,0.966666667,28.12482667,40,8437.44,1264.984708,Mix/Chivra/Chanachur,Golden Mixture,Golden Mixture,19000740
S B Markplus Private Limited-3,Kashmiri Mixture 400 Gm,FD044804001200000D,103,Kashmiri Mixture 400 GM*12 KG,111290,30,Yes,5,0,60,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15/07/25,12/12/25,134,0.893333333,123.336,175,18500.4,7400.16,Mixture-Premium,Kashmiri Mixture,Kashmiri Mixture,19000740
S B Markplus Private Limited-3,Peanut Roasted (Chilli Achari)-150-Gm,FE066501400560000D,1515,Peanut Roasted(Chilli Achari)140GM*5.6KG,111290,40,Yes,5,0,28.01120448,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15/02/25,27/10/25,88,0.346456693,45.733,70,9146.6,1281.036415,Peanuts,Nut Roast,Peanut Roasted (Chilli Achari),19000740
S B Markplus Private Limited-3,Dal Biji MRP 10,FD572400381094400D,781,Shahi Dal Biji MRP 10|38GM*10.944KG,111290,288,Yes,5,0,54.7112462,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28/07/25,25/11/25,117,0.975,6.858276923,10,9875.952,375.2248773,Mixture-Premium,Shahi Dal Biji,Shahi Dal Biji,19000740
S B Markplus Private Limited-3,Bhujia MRP 20,FD092200700700000D,585,Bhujia MRP 20|70 GM*7 KG,111290,100,Yes,5,0,34.98950315,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,07/06/25,05/10/25,66,0.55,13.3385,20,6669.25,466.7074878,Bhujia Sev,Bhujia Sev,Bhujia,19000740
S B Markplus Private Limited-3,Gathiya MRP 10,FD016600450810000D,534,Bhavnagri Gathiya MRP 10|45 GM*8.1 KG,111290,180,Yes,5,0,40.50405041,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24/07/25,26/11/25,118,0.944,6.858282353,10,6172.47,277.7882141,Besan Namkeen,Bhavnagri Gathiya,Bhavnagri Gathiya,19000740
S B Markplus Private Limited-3,Coconut Cookies 180 Gm,FA558901800432001D,1191,Cookie H. Coconut 180 GM*4.32 KG,111290,24,Yes,5,0,21.58273381,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12/06/25,12/06/26,316,0.865753425,55.3081,90,6636.972,1193.7,Cookies,Cookie Heaven,Coconut,19000740
S B Markplus Private Limited-3,Aloo Bhujia Plain MRP 20,FD092100750750000D,472,Aloo Bhujia MRP 20|75GM*7.5KG,111290,100,Yes,5,0,37.50937734,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11/07/25,08/11/25,100,0.833333333,13.3385,20,6669.25,500.3188297,Aloo Bhujia,Aloo Bhujia,Aloo Bhujia,19000740
S B Markplus Private Limited-3,Popcorn Butter MRP 10,FI008400180216000D,1815,Popcorn Butter MRP 10|18GM*2.16KG,111290,120,Yes,5,0,10.79913607,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10/06/25,10/06/26,314,0.860273973,6.1238,10,3674.28,66.13174946,Extruded,Popcorn,Pop Corn Butter,19000740
S B Markplus Private Limited-3,Khatta Meetha MRP 20,FD045900750750000D,1088,Khatta Meetha MRP 20|75GM*7.5KG,111290,100,Yes,5,0,37.50937734,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17/06/25,15/10/25,76,0.633333333,13.3385,20,6669.25,500.3188297,Mix/Chivra/Chanachur,Khatta Meetha,Khatta Meetha,19000740
S B Markplus Private Limited-3,Kaju Mixture 400 Gm,FD043504001200000D,876,Kaju Mixture 400 GM*12 KG,111290,30,Yes,5,0,60,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25/07/25,22/12/25,144,0.96,126.8599033,180,19028.985,7611.5942,Mixture-Premium,Kaju Mixture,Kaju Mixture,19000740
S B Markplus Private Limited-3,Chips Pudina Treat MRP 20,FI002200550396000D,2138,Chips Pudina Treat MRP 20|55 GM*3.96 KG,111290,72,Yes,37,0,146.5346535,2664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27/07/25,24/11/25,116,0.966666667,12.2476,20,32627.6064,1794.697822,Potato Wafers,Chips,Chips Pudina Treat,19000740
S B Markplus Private Limited-3,Whoopies Cheezi Ball MRP 10,FI0912380504001D,3010,Cheezi Balls 38 Gm*4.560 Kg,111290,120,Yes,37,0,168.6930091,4440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27/07/25,24/11/25,116,0.966666667,7.0999,10,31523.556,1197.703495,Whoopies Cheezi Ball,Whoopies,Whoopies Cheezi Ball,19000740
S B Markplus Private Limited-3,Snaclite Soya Katori MRP 10,FI220800450432000D,490,Snaclite Soya Katori 45 GM*4.32 KG,111290,96,Yes,78,0,336.9936994,7488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27/07/25,24/11/25,116,0.966666667,6.695192857,10,50133.6576,2256.237809,Extruded,Snac Lite,Snac Lite Soya Katori,19000740
S B Markplus Private Limited-3,Chips Salted MRP 5,FI002400130312000D,2153,Chips Salted MRP 5|13 GM*3.12 KG,111290,240,Yes,100,0,312.0124805,24000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27/07/25,24/11/25,116,0.966666667,3.5499,5,85197.6,1107.613105,Potato Wafers,Chips,Chips Salted,19000740
S B Markplus Private Limited-3,Mexilla Sweet Thai Chilli MRP 10,FI058500400480001D,2025,Mexilla Sweet Thai Chilli 40 GM * 4.8 KG,111290,120,Yes,159,0,763.2,19080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27/07/25,24/11/25,116,0.966666667,6.5319,10,124628.652,4985.14608,Mexilla,Mexilla,Mexilla Sweet Thai Chilli,19000740
S B Markplus Private Limited-3,Chatpata Matar MRP 10,FE040000421260000D,1357,Heeng Jeera Matar MRP 10|42 GM*12.6 KG,111290,300,Yes,37,0,466.1906762,11100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27/07/25,24/11/25,116,0.966666667,6.858276923,10,76127.13,3197.264756,Matar,Matar,Heeng Jeera Matar,19000740
S B Markplus Private Limited-3,Mexilla Sweet Thai Chilli MRP 5,FI058500180345602D,2035,Mexilla Sweet Thai Chilli 18 GM*3.456 KG,111290,192,Yes,31,0,107.1274298,5952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27/07/25,24/11/25,116,0.966666667,3.2659,5,19438.6368,349.867473,Mexilla,Mexilla,Mexilla Sweet Thai Chilli,19000740
S B Markplus Private Limited-3,Chana Jor Garam 150 Gm,FD020401500600000D,309,Chana Jor Garam 150GM*6KG,111290,40,Yes,33,0,197.9010495,1320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27/07/25,24/12/25,146,0.973333333,24.60915385,35,32484.144,4870.177373,Mix/Chivra/Chanachur,Chana Jor Garam,Chana Jor Garam,19000740
S B Markplus Private Limited-3,Punjabi Tadka 200 Gm,FD075202101176000D,199,Punjabi Tadka 210GM*11.76KG,111290,56,Yes,156,0,1835.294118,8736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27/07/25,24/12/25,146,0.973333333,38.67151136,55,337834.224,70973.59733,Punjabi Tadka,Punjabi Tadka,Punjabi Tadka,19000740
S B Markplus Private Limited-3,Navratan Mix MRP 5,FD061700201008000D,1176,Navratan Mix MRP 5|20 GM*10.08 KG,111290,504,Yes,10,0,100.8,5040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27/07/25,24/12/25,146,0.973333333,3.4292,5,17283.168,345.66336,Mix/Chivra/Chanachur,Navratan Mix,Navratan Mix,19000740
S B Markplus Private Limited-3,Aloo Bhujia Plain MRP 5,FD092100201008000D,459,Aloo Bhujia MRP 5|20 GM*10.08 KG,111290,504,Yes,423,0,4263.84,213192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27/07/25,24/12/25,146,0.973333333,3.4292,5,731078.0064,14621.56013,Aloo Bhujia,Aloo Bhujia,Aloo Bhujia,19000740
S B Markplus Private Limited-3,Chips Salted MRP 10,FI320900300450001D,2256,Chips Salted MRP 10|30 4.5 KG,111290,150,Yes,4,0,18.00180018,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27/07/25,29/11/25,121,0.968,7.0999,10,4259.94,127.8109811,Potato Wafers,Chips,Chips Salted,19000740
S B Markplus Private Limited-3,Chips Pudina Treat MRP 10,FI097100300450001D,2228,Chips Pudina Treat MRP 10|30 GM*4.5 KG,111290,150,Yes,228,0,1026.10261,34200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27/07/25,29/11/25,121,0.968,7.099901754,10,242816.58,7285.227723,Potato Wafers,Chips,Chips Pudina Treat,19000740
S B Markplus Private Limited-3,Peanut Roasted (Crushed) 200 Gm,FE077202001200000D,36,Peanut Roasted (Crushed) 200 GM*12 KG,111290,60,Yes,62,0,744,3720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25/07/25,21/11/25,113,0.949579832,45.7027,65,170014.044,34002.8088,Peanuts,Roasted (Crushed),Roasted (Crushed) Peanut,19000740
S B Markplus Private Limited-3,Gup Shup Peanut 200 Gm,FE039202001200000D,52,Gup Shup Peanut 200 GM*12 KG,111290,60,Yes,133,0,1596,7980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25/07/25,21/11/25,113,0.949579832,39.3747,56,314210.106,62842.0212,Peanuts,Gup Shup,Gup Shup Peanut,19000740
S B Markplus Private Limited-3,Chips Cream N Onion MRP 20,FI001800550396001D,2074,Chips Cream N Onion MRP 20|55 GM*3.96 KG,111290,72,Yes,10,0,39.6039604,720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25/07/25,22/11/25,114,0.95,12.2476,20,8818.272,485.0534653,Potato Wafers,Chips,Chips Cream N Onion,19000740
S B Markplus Private Limited-3,Navratan Mix 200 Gm,FD061702101680000D,364,Navratan Mix 210GM*16.8KG,111290,80,Yes,51,0,857.1428571,4080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25/07/25,22/12/25,144,0.96,35.1559,50,143436.072,30133.62857,Mix/Chivra/Chanachur,Navratan Mix,Navratan Mix,19000740
S B Markplus Private Limited-3,Chips Masala MRP 20,FI002000550396001D,2123,Chips Masala MRP 20|55 GM*3.96 KG,111290,72,Yes,4,0,15.84158416,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25/07/25,22/11/25,114,0.95,12.24760816,20,3527.3088,194.0215155,Potato Wafers,Chips,Chips Masala,19000740
S B Markplus Private Limited-3,Chana Dal 200 Gm,FD020002101260000D,125,Chatpata Dal 210GM*12.6KG,111290,60,Yes,24,0,302.5210084,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25/07/25,22/12/25,144,0.96,38.67159375,55,55686.96,11698.96954,Namkeen Dal,Chana Dal,Chana Dal,19000740
S B Markplus Private Limited-3,Navratan Mix 400 Gm,FD061704201680000D,362,Navratan Mix 420GM*16.8KG,111290,40,Yes,76,0,1277.310924,3040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25/07/25,22/12/25,144,0.96,70.3119,100,213748.176,89810.15798,Mix/Chivra/Chanachur,Navratan Mix,Navratan Mix,19000740
S B Markplus Private Limited-3,Methi Sev 200 Gm,FD057702000600000D,996,Methi Sev 200 GM*6 KG,111290,30,Yes,16,0,96,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25/07/25,22/12/25,144,0.96,38.6715,55,18562.32,3712.464,Sev Namkeen,Methi Sev,Methi Sev,19000740
S B Markplus Private Limited-3,Chana Cracker H.J. MRP 10,FD019800381140000D,302,ChanaCrackerHeengJeeraMRP 10|38GM*11.4KG,111290,300,Yes,55,0,626.899696,16500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25/07/25,22/11/25,114,0.95,7.3155,10,120705.75,4586.084726,Namkeen Dal,Chana Cracker,Chana Cracker-Heeng Jeera,19000740
S B Markplus Private Limited-3,Mexilla Sweet Thai Chilli MRP 20,FI058500750450001D,1381,Mexilla Sweet Thai Chilli 75 GM*4.5 KG,111290,60,Yes,97,0,436.6091523,5820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25/07/25,22/11/25,114,0.95,12.2476,20,71281.032,5347.414254,Mexilla,Mexilla,Mexilla Sweet Thai Chilli,19000740
S B Markplus Private Limited-3,Chips Masala MRP 5,FI002000130312001D,2102,Chips Masala MRP 5|13 GM*3.12 KG,111290,240,Yes,35,0,109.2043682,8400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25/07/25,22/11/25,114,0.95,3.5499,5,29819.16,387.6645866,Potato Wafers,Chips,Chips Masala,19000740
S B Markplus Private Limited-3,Chatpata Mixture MRP 5,FD020900180756000D,1018,Chatpata Mixture MRP 5|18GM*7.56KG,111290,420,Yes,59,0,446.0043197,24780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25/07/25,22/11/25,114,0.95,3.4292,5,84975.576,1529.438013,Mix/Chivra/Chanachur,Chatpata Mixture,Chatpata Mixture,19000740
S B Markplus Private Limited-3,Snaclite Soya Katori MRP 20,FI220800800576000D,528,Snaclite Soya Katori 80 GM*5.76 KG,111290,72,Yes,6,0,34.56,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25/07/25,22/11/25,114,0.95,12.2476,20,5290.9632,423.277056,Extruded,Snac Lite,Snac Lite Soya Katori,19000740
S B Markplus Private Limited-3,Chips Cream N Onion MRP 10,FI001800300450001D,2046,Chips Cream N Onion MRP 10|30 GM*4.5 KG,111290,150,Yes,2,0,9.00090009,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28/07/25,30/11/25,122,0.976,7.0999,10,2129.97,63.90549055,Potato Wafers,Chips,Chips Cream N Onion,19000740
S B Markplus Private Limited-3,Ajwain Cookies 150 Gm,FA561601500360001D,153,Cookie Heaven Ajwain 150 GM*3.6 KG,111290,24,Yes,2,0,7.196401799,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12/06/25,12/06/26,316,0.865753425,36.872,60,1769.856,265.3457271,Cookies,Cookie Heaven,Ajwain,19000740
S B Markplus Private Limited-3,Fruit And Nut Cookies 200 Gm,FA563102000480001D,165,Cookie Heaven Fruit&Nut 200 GM*4.8 KG,111290,24,Yes,2,0,9.6,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20/06/25,20/06/26,324,0.887671233,58.3807,95,2802.2736,560.45472,Cookies,Cookie Heaven,Fruit and Nut,19000740
